id,city,district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
1833,Barcelona,Sants-Montjuïc,Sants - Badal,new,Flat,3,92,Yes,exterior, floor 2,435000
1834,Barcelona,Sants-Montjuïc,Sants - Badal,new,Flat,3,107,Yes,exterior, floor 2,493718
1835,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 4,282000
1836,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 3,272000
1837,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 4,286000
1838,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 3,268000
1839,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,new,Flat,2,145,Yes,exterior,ground floor,1210000
1840,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,new,Flat,2,198,Yes,exterior, floor 1,1940000
1841,Barcelona,Sant Martí,el Poblenou,new,Flat,3,92,Yes,exterior, floor 3,606000
1842,Barcelona,Sant Martí,el Poblenou,new,Flat,2,92,Yes,exterior, floor 2,690000
1843,Barcelona,Sant Martí,el Poblenou,new,Flat,2,63,Yes,exterior,ground floor,296000
1844,Barcelona,Sant Martí,el Poblenou,new,Flat,2,88,Yes,exterior, floor 2,650000
1845,Barcelona,Sant Martí,el Poblenou,new,Flat,2,76,Yes,exterior,ground floor,398000
1846,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,61,Yes,exterior, floor 2,328000
1847,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,61,Yes,exterior, floor 1,298000
1848,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,3,85,Yes,exterior, floor 1,408000
1849,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,58,Yes,exterior, floor 4,398000
1850,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,61,Yes,exterior, floor 3,348000
1851,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,1,29,Yes,exterior,ground floor,118000
1852,Barcelona,Horta-Guinardó,el Carmel,new,Flat,2,75,Yes,exterior, floor 2,337000
1853,Barcelona,Horta-Guinardó,el Carmel,new,Flat,2,75,Yes,exterior, floor 1,335000
1854,Barcelona,Horta-Guinardó,el Carmel,new,Duplex,3,116,Yes,exterior,ground floor,395000
1855,Barcelona,Sants-Montjuïc,la Marina de Port,new,Flat,4,118,Yes,exterior, floor 1,502000
1856,Barcelona,Horta-Guinardó,Can Baró,new,Flat,2,74,Yes,exterior, floor 2,296500
1857,Barcelona,Horta-Guinardó,Can Baró,new,Duplex,4,230,Yes,exterior,ground floor,599000
1858,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,52,Yes,exterior, floor 1,201500
1859,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,62,Yes,exterior, floor 1,225500
1860,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,62,Yes,exterior, floor 2,235500
1861,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,52,Yes,exterior, floor 2,209500
1862,Barcelona,Sant Martí,Provençals del Poblenou,new,Flat,2,69,Yes,exterior, floor 2,435000
1863,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,new,Duplex,2,110,Yes,exterior, floor 6,795000
1864,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,new,Flat,1,63,Yes,exterior,ground floor,356000
1865,Barcelona,Sants-Montjuïc,Sants,new,Flat,2,76,Yes,exterior, floor 1,340000
1866,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,3,77,Yes,exterior,ground floor,268000
1867,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,3,87,Yes,exterior, floor 2,312000
1868,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,1,47,Yes,exterior,ground floor,156000
1869,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Penthouse,3,73,Yes,exterior, floor 3,358000
1870,Barcelona,Gràcia,el Coll,new,Flat,3,72,Yes,exterior, floor 1,365000
1871,Barcelona,Gràcia,el Coll,new,Flat,4,103,Yes,exterior, floor 2,465000
1872,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,55,Yes,exterior, floor 3,267000
1873,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,61,Yes,exterior, floor 2,274000
1874,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,55,Yes,exterior, floor 2,260000
1875,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,74,Yes,exterior,ground floor,347000
1876,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,3,90,Yes,exterior, floor 2,418000
1877,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,2,143,Yes,exterior,ground floor,455000
1878,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,3,98,Yes,exterior, floor 4,467000
1879,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,3,94,Yes,exterior, floor 4,458000
1880,Barcelona,Sant Martí,el Poblenou,new,Flat,4,115,Yes,exterior, floor 1,601500
1881,Barcelona,Sant Martí,el Clot,new,Flat,2,70,Yes,exterior,ground floor,285000
1882,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,1,70,Yes,exterior,ground floor,295000
1883,Barcelona,Gràcia,la Vila de Gràcia,new,Flat,2,90,Yes,exterior,ground floor,622250
1884,Barcelona,Gràcia,la Vila de Gràcia,new,Flat,1,71,Yes,exterior,ground floor,523450
1885,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,new,Flat,3,73,Yes,exterior, floor 5,462000
1886,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,4,187,Yes,exterior,ground floor,778000
1887,Barcelona,Les Corts,les Corts,new,Flat,3,120,Yes,exterior, floor 1,820000
1888,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 2,425000
1889,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 4,450000
1890,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,74,Yes,exterior, floor 4,445000
1891,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 3,440000
1892,Barcelona,Sant Martí,el Poblenou,new,Flat,4,113,Yes,exterior, floor 1,705000
1893,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,2,62,Yes,exterior, floor 2,305000
1894,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,1,45,Yes,exterior, floor 1,240000
1895,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,1,45,Yes,exterior, floor 2,250000
1896,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,63,Yes,exterior, floor 2,315000
1897,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,63,Yes,exterior, floor 1,305000
1898,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,3,90,Yes,exterior, floor 1,650000
1899,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,3,130,Yes,exterior,ground floor,1125000
1900,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,4,146,Yes,exterior, floor 2,1195000
1901,Barcelona,Gràcia,la Vila de Gràcia,new,Flat,3,92,Yes,exterior, floor 1,442000
1902,Barcelona,Sant Martí,el Poblenou,new,Flat,2,63,Yes,exterior, floor 2,394000
1903,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,new,Flat,2,70,Yes,exterior, floor 1,371000
1904,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,79,Yes,exterior, floor 2,638000
1905,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,69,Yes,exterior, floor 2,571000
1906,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,79,Yes,exterior, floor 2,661000
1907,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,59,Yes,exterior, floor 2,510000
1908,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,3,88,Yes,exterior, floor 2,694000
1909,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,79,Yes,exterior,mezzanine,483000
1910,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,71,Yes,exterior,mezzanine,431000
1911,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,82,Yes,exterior,mezzanine,498000
1912,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,56,Yes,exterior,mezzanine,357000
1913,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,90,Yes,exterior,mezzanine,533000
1914,Barcelona,Les Corts,les Corts,new,Flat,2,72,Yes,exterior, floor 2,510000
1915,Barcelona,Sarrià-Sant Gervasi,Sarrià,new,Flat,4,154,Yes,exterior, floor 1,1253000
1916,Barcelona,Sarrià-Sant Gervasi,Sarrià,new,Flat,3,117,Yes,exterior, floor 1,978000
1917,Barcelona,Sarrià-Sant Gervasi,Sarrià,new,Flat,2,86,Yes,exterior,ground floor,545000
1918,Barcelona,Horta-Guinardó,la Font d'en Fargues,new,Flat,2,68,Yes,exterior, floor 1,320000
1919,Barcelona,Horta-Guinardó,la Font d'en Fargues,new,Flat,4,130,Yes,exterior, floor 2,584000
1920,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Duplex,3,102,Yes,exterior, floor 4,595000
1921,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 1,305000
1922,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 2,300000
1923,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 3,305000
1924,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 2,310000
1925,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 3,315000
1926,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 1,295000
1927,Barcelona,Les Corts,les Corts,new,Flat,2,72,Yes,interior, floor 1,495000
1928,Barcelona,Les Corts,les Corts,new,Duplex,3,125,Yes,interior,ground floor,795000
1929,Barcelona,Eixample,la Nova Esquerra de l'Eixample,new,Flat,2,129,Yes,exterior,ground floor,758000
1930,Barcelona,Les Corts,les Corts,new,Flat,4,127,Yes,exterior, floor 1,977500
1931,Barcelona,Les Corts,les Corts,new,Flat,2,81,Yes,exterior,ground floor,634500
1932,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,1,47,Yes,exterior,ground floor,200000
1933,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,1,72,Yes,exterior,ground floor,300000
1934,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,81,Yes,exterior,ground floor,445500
1935,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,58,Yes,exterior, floor 1,224000
1936,Barcelona,Les Corts,les Corts,new,Flat,4,143,Yes,exterior, floor 3,995000
1937,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,92,Yes,exterior, floor 3,460000
1938,Barcelona,Horta-Guinardó,la Font d'en Fargues,needs refurb,Terraced,6,174,No,exterior,Multiple,299000
1939,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,183,Yes,exterior, floor 3,725000
1940,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,183,Yes,exterior, floor 3,725000
1941,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,99,Yes,exterior, floor 4,340000
1942,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
1943,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,210,Yes,exterior, floor 1,749000
1944,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,113,Yes,exterior, floor 3,475000
1945,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,192,Yes,exterior, floor 1,990000
1946,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,4,190,Yes,exterior, floor 7,1175000
1947,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,85,Yes,interior,mezzanine,265000
1948,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,92,Yes,exterior, floor 5,395000
1949,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,5,175,Yes,exterior, floor 1,680000
1950,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,5,143,Yes,exterior, floor 1,638000
1951,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,139,Yes,exterior, floor 4,695000
1952,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,110,No,exterior, floor 1,550000
1953,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,72,No,exterior, floor 1,229000
1954,Barcelona,Nou Barris,Porta,needs refurb,Flat,3,71,Yes,exterior, floor 4,230000
1955,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,79,Yes,exterior, floor 5,345000
1956,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,110,Yes,exterior,mezzanine,525000
1957,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,2,83,Yes,exterior, floor 3,390000
1958,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,4,100,Yes,interior, floor 3,350000
1959,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,4,202,Yes,exterior, floor 8,950000
1960,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,247,Yes,exterior, floor 2,1250000
1961,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,170,Yes,exterior, floor 3,730000
1962,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,62,Yes,exterior, floor 6,385000
1963,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 8,430000
1964,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,200,Yes,exterior, floor 4,1200000
1965,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,6,145,Yes,exterior, floor 4,530000
1966,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,80,Yes,exterior, floor 5,340000
1967,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,5,297,Yes,exterior, floor 2,1550000
1968,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,House,4,262,No,exterior,Multiple,1350000
1969,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,124,Yes,exterior, floor 4,759000
1970,Barcelona,Horta-Guinardó,Horta,needs refurb,Detached,5,161,No,exterior,Multiple,490000
1971,Barcelona,Sant Martí,el Clot,needs refurb,Flat,3,77,Yes,exterior, floor 4,255000
1972,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,74,No,exterior, floor 1,325000
1973,Barcelona,Sant Martí,el Poblenou,needs refurb,Detached,4,150,No,exterior,Multiple,360000
1974,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,7,212,Yes,exterior, floor 2,1650000
1975,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,285,Yes,exterior, floor 2,1780000
1976,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,200,Yes,exterior, floor 6,895000
1977,Barcelona,Les Corts,Pedralbes,needs refurb,House,6,800,No,exterior,Multiple,6500000
1978,Barcelona,Les Corts,Pedralbes,needs refurb,House,10,790,No,exterior,Multiple,4600000
1979,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,5,140,Yes,exterior, floor 8,670000
1980,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,155,Yes,exterior, floor 5,755000
1981,Barcelona,Horta-Guinardó,el Guinardó,needs refurb,Flat,3,81,No,exterior, floor 3,192000
1982,Barcelona,Sant Martí,Provençals del Poblenou,needs refurb,Flat,4,79,Yes,exterior, floor 4,195000
1983,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Duplex,7,435,Yes,exterior, floor 4,1850000
1984,Barcelona,Horta-Guinardó,la Font d'en Fargues,needs refurb,Terraced,1,47,No,exterior,Multiple,185000
1985,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,143,Yes,exterior, floor 4,730000
1986,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,72,No,exterior, floor 4,240000
1987,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,97,Yes,exterior, floor 3,350000
1988,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Detached,7,391,No,exterior,Multiple,1050000
1989,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,64,Yes,exterior, floor 3,186000
1990,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,142,Yes,exterior, floor 5,800000
1991,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,3,118,Yes,exterior, floor 3,670000
1992,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,91,Yes,exterior, floor 5,389000
1993,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Penthouse,3,83,Yes,exterior, floor 4,420000
1994,Barcelona,Horta-Guinardó,Horta,needs refurb,Flat,5,192,Yes,exterior, floor 1,450000
1995,Barcelona,Les Corts,Pedralbes,needs refurb,Duplex,5,279,Yes,exterior, floor 2,1550000
1996,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Penthouse,2,200,Yes,exterior, floor 7,1780000
1997,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,72,No,exterior, floor 2,225000
1998,Barcelona,Sants-Montjuïc,Sants - Badal,needs refurb,Flat,3,61,Yes,exterior, floor 4,175000
1999,Barcelona,Les Corts,Pedralbes,needs refurb,House,5,660,No,exterior,Multiple,6900000
2000,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,House,7,730,No,exterior,Multiple,4500000
2001,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,House,6,512,No,exterior,Multiple,3900000
2002,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - el Tibidabo i les Planes,needs refurb,House,5,358,No,exterior,Multiple,1880000
2003,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,62,Yes,exterior, floor 1,190000
2004,Barcelona,Nou Barris,Porta,needs refurb,Flat,3,65,Yes,interior, floor 1,145000
2005,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,240,Yes,exterior, floor 3,1625000
2006,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,6,360,Yes,exterior, floor 4,1800000
2007,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,114,Yes,exterior, floor 2,340000
2008,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,2,63,Yes,exterior, floor 2,265000
2009,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,77,Yes,exterior, floor 6,255000
2010,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,97,Yes,exterior, floor 5,445000
2011,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,7,331,Yes,exterior, floor 5,2500000
2012,Barcelona,Gràcia,el Coll,needs refurb,Flat,3,68,Yes,exterior,ground floor,149000
2013,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,113,Yes,exterior, floor 3,450000
2014,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,70,Yes,exterior, floor 6,255000
2015,Barcelona,Sant Andreu,Navas,needs refurb,Flat,4,95,Yes,exterior, floor 7,295000
2016,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,96,Yes,exterior, floor 1,570000
2017,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,98,Yes,exterior, floor 4,410000
2018,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,2,70,Yes,exterior,ground floor,162000
2019,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,8,630,Yes,exterior, floor 1,2520000
2020,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,90,Yes,exterior, floor 1,340000
2021,Barcelona,Gràcia,la Salut,needs refurb,Flat,4,89,Yes,exterior, floor 8,315000
2022,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,83,Yes,exterior,mezzanine,335000
2023,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,150,Yes,exterior, floor 3,1495000
2024,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,1,54,Yes,exterior, floor 1,280000
2025,Barcelona,Les Corts,Pedralbes,needs refurb,Duplex,8,447,Yes,exterior, floor 5,2500000
2026,Barcelona,Horta-Guinardó,el Guinardó,needs refurb,Flat,4,89,Yes,exterior, floor 1,259500
2027,Barcelona,Sant Martí,el Poblenou,needs refurb,Duplex,3,185,No,exterior,ground floor,475000
2028,Barcelona,Sant Martí,el Besòs i el Maresme,needs refurb,Flat,3,72,Yes,exterior, floor 10,150000
2029,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,68,No,exterior, floor 3,152000
2030,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,2,42,No,exterior, floor 2,118000
2031,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,215,Yes,exterior, floor 2,930000
2032,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,159,Yes,exterior, floor 4,800000
2033,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,3,93,Yes,exterior, floor 3,300000
2034,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,4,98,Yes,exterior, floor 3,430000
2035,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,99,Yes,exterior, floor 4,359300
2036,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,360000
2037,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,5,110,Yes,exterior, floor 4,358000
2038,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,100,Yes,exterior,mezzanine,430000
2039,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,95,Yes,exterior, floor 6,360000
2040,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,102,Yes,exterior, floor 4,490000
2041,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,3,62,Yes,exterior, floor 2,205000
2042,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,2,65,Yes,exterior, floor 2,380000
2043,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Penthouse,3,114,Yes,exterior, floor 8,500000
2044,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,5,202,Yes,exterior, floor 3,1200000
2045,Barcelona,Sant Martí,Sant Martí de Provençals,needs refurb,Flat,3,76,Yes,exterior, floor 5,169900
2046,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,3,70,Yes,exterior, floor 4,215000
2047,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,2,73,Yes,exterior, floor 4,189000
2048,Barcelona,Sant Martí,Sant Martí de Provençals,needs refurb,Flat,4,100,Yes,exterior, floor 2,259000
2049,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,6,406,Yes,exterior, floor 5,2400000
2050,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,119,Yes,exterior, floor 2,710000
2051,Barcelona,Sant Martí,la Verneda i la Pau,needs refurb,Flat,3,70,Yes,exterior, floor 5,169000
2052,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,71,No,exterior, floor 1,165000
2053,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,3,65,Yes,exterior, floor 1,205000
2054,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,3,211,Yes,exterior, floor 9,890000
2055,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,124,Yes,exterior, floor 2,455000
